0x5b8fd0	⊢⊞⊞⋈⋈⋈⊞⋈⋈⊞⊞⊞⊙
0x6f94bc	⊢⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⊞⊞⋈⋈⋈⋈⊞⋈⋈⋈⊞⋈⋈⋈⊞⋈⋈⋈⋈⋈⊞⋈⋈⊞⋈⋈⋈⊞∋⊞⋈⋈⋈⋈⋈≻⊤⋈⋈⊥⋈⊞⊞⋈⋈⊞⋈⋈⊞⋈⋈≻⋈⊤∈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊤⋈⋈∈⋈⊤⋈∈⊞≻⋈⋈∋⋈⋈⊞⋈⋈⋈⊞⋈⋈⊞∋⊤∈⋈⋈⋈⊙⊤∈∋⊞⊤∈⊞≺⊤∈⊞≻⋈∋⊞⊞⋈⋈⋈⋈⋈⋈⊞⋈⋈⊞⋈⋈⋈⊞⋈⋈⊞⋈≺⋈∋⋈⊤∈⊞≻∋⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊞⋈⊤∈⋈⊤∈⊞≻∋⋈⋈⊞⋈⋈⋈⋈⊞⋈⋈∋⋈∋⊤∈⋈⋈⊞⋈⊞⊞∈⋈⋈⊞⋈⊞⊞∈∋⋈⊞⋈≺⋈⊞⋈≺⋈⊞⋈∋⋈⊤∈⊞≻⋈∋⋈⊞⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊞⋈∋⊞⊤∈⊞⋈⋈⋈⋈⋈⋈⊤∈⋈⊞⊞⋈⊞⊞⋈∋⋈⋈⊤∈⊞≻⋈⋈∋⋈⋈⊞⋈⊞⊞⊤∈⋈∋⊞⊞⋈⋈≻⊞⋈⋈⋈⋈⋈≻⊡⋈⋈⋈≻⋈⋈⊞⋈⋈⋈⋈⋈∋⊞⋈⋈⋈⋈⋈≻⊤⋈⋈⊥⋈⋈⋈≻⊤∈⋈∋⊤∈⋈⊞⊞⋈⋈⊞⋈⋈⊞⋈⋈⋈⋈≻⋈⊤∈⊞≻⋈⋈∋⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈∋⊞⊤∈⋈⊤∈⊞∋⋈≺∈⋈⋈⋈≻⋈⋈⊤∈≺⋈⊞∋⋈⋈⋈⊙⋈⊤∈⊞∋⋈∋⋈≻∋∈⋈⋈⋈≻⋈⋈⋈⊤∈≺⋈⊞∋⋈⋈⋈⊙⋈⋈⋈⋈⋈⋈⋈⋈⊤⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊥⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈≺
0x6f9dd4	⊢⋈⋈⊞⋈⊞⊞⋈⋈≻⊤∈⋈≺⋈⋈⋈⋈⊤∈∋⊞≺⊞∋⋈⋈⋈⋈⊞⋈⋈⊣
0x6f9e3d	⊢⋈⋈⋈⋈⋈⋈⊞⋈⋈⊞⋈⋈⋈⊤∈⋈⋈⋈⊞⊞⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈⋈≻⊞⋈⋈≻⋈⋈⊤∈∋⋈⋈⋈⊞⋈⋈⊞⋈⊞⊞⊤⊥⋈⊥⊞⋈⋈⊞⋈⊞⋈⋈⊞⋈⊞⊞⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊤∈⋈⋈⊞⊞⋈⋈⊞⊞⊞∋⋈⋈⊞⋈⋈⋈⊤∈∋⋈⋈⊞⋈⋈⊞⊞≻⊞⋈⊞⋈⊞⋈⊞⋈⊞⊞⋈≻⋈⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⋈⊞⊞≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⊤∈⋈⋈⋈⊞≻≺⋈⊞⋈⋈⋈⊞⋈≻∋⊞⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⊞⊞≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊤∈≺⋈⋈⋈⋈⋈≻⋈≺∋⋈⋈⋈⊞≻≺⊞⊞⋈⋈≻⊞⊞⋈≻⊞⊞⋈≻⊞⊞⋈≻⋈⋈∋⊞⋈⋈⋈⋈⋈⋈⊣⋈⋈⋈⋈⋈⋈≻⋈≺
0x6fa64d	⊢⋈⋈⊤⊥⋈⊞⊞⋈⊞⊥⊞∈⊤∈⋈⋈⊞⋈⊞⊞⊞⊥⊞≺∋⊞∋⋈⊞⋈⊞⋈≻⊞⋈⊞⋈⊞⊞⊞≻⋈⋈⋈⋈≻⊞⋈⊣
0x6fa6f6	⊢⋈⋈⋈⋈⋈⋈⊞⋈⋈⊞⊞⋈⋈⋈⊞⊞⋈≻⊞⋈⋈⊞⋈⋈⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⋈⋈⊤∈⋈⊞⊞⋈⊞⊞⋈∋⋈⋈⋈≻⋈⋈⊞∈⋈⋈⋈⊞⊞⊙⋈⋈⊞≻⋈⋈⋈⋈≻⋈⊤∈⋈⊞⊞⊞∋⊤∈⋈⋈⋈⊙⊤∈∋⊞⊤∈∋⋈⊤∈∋⊞⊞⋈⋈⋈⋈⊞⋈≺⋈⋈⋈⋈≻⋈∋⋈⊞∋⊞⊤∈≺⊞≻⋈≺∋⋈⋈⊤∈∋⊞⋈⋈⊞⋈⊞⊞≻⊤∈⊞⋈⊞⋈⊞⋈⊞⊞⋈≻⋈⋈⊞⋈⊞⋈⋈≻⋈⋈⋈⋈≻⋈⋈⊞⊞⋈⊞⊞⋈∋⋈⋈⋈⋈⊤∈∋⋈⋈⊞⋈⋈⊞⊞≻⊞⋈⊞⋈⋈⊞⊞≻⋈⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⋈⊞⊞≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈⋈⋈≻⋈⊞⊞≻⋈⋈⋈⊞≻⋈⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈∋⋈≻⊤∈⋈⋈⋈⊞⊞≻⊞⋈⋈⋈≻⋈⋈⊤∈∋⋈⋈⊞⋈≺⋈⋈⋈⋈⋈≻⋈≺⋈⊞⋈⋈⋈⋈≻⊤∈≺⋈⋈⋈⋈⋈≻⋈≺⋈⋈≺⊞⊞⊞≻⋈∋⋈⋈⊡⋈⋈≻⋈⋈⋈⋈≻⊞≻⊞⊞⋈⊞⋈⊞⊞⊞≻⋈⋈⋈⋈≻⊞⋈⋈⋈⋈⋈⋈⊣⊞⋈⋈⋈⋈⋈≻⋈≺
0x6fb074	⊢⋈⋈⋈⋈⋈⋈⊞⋈⊞⋈≻⋈⋈⊞⊞⋈⋈≻⋈⊞⋈⋈⋈⋈⋈⋈⋈⋈⊤∈⋈⋈⊞⋈⋈⊞⋈⊞⋈∋⊤∈⋈⊞⋈⊞⋈⋈⋈⋈⋈⋈⋈⊞⋈≻⋈⋈⋈∋⋈⋈⊤∈⋈⊤∈⊤⋈⊞∋⋈⊞⋈⊤∈∋⋈⊤∈⋈≺⋈⊞⊞⋈⊞⊤∈⊞⋈⋈≺⊞⊞⋈⊞⊤∈⊞⋈⋈⋈≺⊞⊞⊞⊞⋈⋈⋈⋈∋⊞⋈⊞⊤∈≺⋈⋈⊞⋈⋈≻⋈⋈≺⊤∈⋈⊞⋈∋⋈⋈⊤∈⋈⊤∈⊤⋈⊞∋⋈⊞⋈⊤∈∋⋈⊤∈⋈≺⋈⊞⊞⋈⊞⊤∈⊞⋈⋈≺⊞⊞⋈⊞⊤∈⊞⋈⋈⋈≺⊞⊞⊞⊞⋈⋈⋈⋈∋⊞⋈⊞⊤∈≺⋈⋈⊞⋈⋈≻⋈⋈⋈≺⋈⋈⋈∋⋈⋈⊤⋈∈⋈⊞⊞⊞∋⊤∈⋈⋈⋈⋈⊙⋈⊤∈∋⊞⊤∈∋⊞⋈⋈⋈≻⋈⋈⊤∈∋⊞⋈⋈⊞⋈⋈⋈⊤∈⊞≻∋⋈⋈⊞⋈⋈⋈⋈⋈⋈⊞⋈≺⋈⋈⋈⋈≻⋈⊞∋⋈⋈⋈⊤∈≺⊞≻⋈≺⋈⋈⋈⋈⋈∋⋈⋈⋈⋈⋈⋈⋈≻⋈⋈⋈⋈≻⋈⋈⋈⋈≻⋈⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈≺⊞⋈⋈≻⋈⋈⋈⋈⋈⋈⊞⋈⊞⊞⋈⋈⋈⊞⊞⋈⊞⋈⊞⋈⋈⊞⊞⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⋈⋈⊞⊞⊞⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⊞⋈≻⊞⊞⋈⋈≻⋈⋈⋈⊞⊞∋⋈⊤∈⊤∈⊤∈⊞⋈⋈⋈⋈⋈⋈≻≺⊞⋈⋈⋈⋈⋈⋈≻≺⊞⋈⋈⋈⋈⋈⋈≺⊞⋈⋈⋈⋈⋈⋈⊞⋈⊞⋈⊞⋈⋈⊞⋈⋈⊞⋈⋈⊞⋈⊞≻⋈⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⊤∈⊞⊞⊞≻⊞⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⋈⊞⊞∋⋈⋈⋈⋈⊞⊞⋈⋈⊞⊞⋈⊞⊤∈⊞⊤∈∈⊤⊞⋈≺⊞⋈⊥∋⋈⊞⋈⋈⊞⋈⋈⊞⋈⋈⊞⋈⋈⊞⋈⋈⊞⋈⋈⊞⊞⊞≻⋈⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⊞⊤∈⋈⋈⋈⊞⋈⋈⋈⋈⋈⋈⊣
0x6fbae4	⊢⋈⊞⋈≻⋈≻⋈≻⋈≻⋈≻⋈⋈≺⋈⋈⋈⊞⋈⋈⊤∈∋⋈⊤∈⋈∋⊤∈⊞∈⋈∋⋈⊤∈⋈⊤∈⊞≺⋈⊞∈∋⋈∋⋈⊞⊞⋈⋈≻⋈⊤∈⊞≻∋⊤∈⊤∈⋈⊞≻⊡⋈⊤∈⊞≻∋⊡∈⋈⊞⋈⊤∈∋⊞⋈⋈⋈⊣≻∋≻≺⊞⊞⋈≻∋⊞≻≺⊞≻∋⊞⋈⋈⋈⊞⊙≺
0x6fbb29	⊢⋈⊞⊤∈⊡⋈⋈⋈∋⊤∈⋈⊞⊞⊞⊞⋈⊞⊞⋈⊞⊤⋈∈⊞∋⋈≻⊞∈⊞⋈⊣⋈⊞⋈≺⊞⋈⋈≻⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈⊤∈≻⊞⋈≻⊞⋈≻⊞⋈≻⊞⋈≻⋈⋈⋈⊞⊞∋⊤∈⋈⋈⋈⊤⊥⊞⊤⊥⊞⊞⊥⊤⊥⊞⋈⋈⊞⋈⊞∈∋⋈≻⊞∈∋⋈⋈⊞⋈⋈⊞⊤∈⊤⊞⊞⊥⋈≻⋈⋈≻⋈⊞≺⊤⊞⊞⊥⋈≻⋈⋈≻⊞⊞⋈⊞⋈∋⋈⊞⊞⋈⊞⋈≻⋈⋈≻⋈⊞≻⊤∈⋈⋈≻⋈⋈⊞≻⋈≻∋⊞⊞⊤⊥⋈⊞≻⊞⋈⊤∈∋⊞⋈⋈⋈⋈⋈⋈⊣⊞⋈⋈≻⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈≻⊞⋈≻⊞⋈⋈≻⊞⋈≻⊞⋈⋈≻⋈≻⊞⋈≻⊞≻⋈⋈≻⊞⋈≻⋈⋈≻⊞⋈⋈⊞⋈⊤∈⊡⊞⊞⊞⊞∋⋈⋈⋈⊞∋⊞⊤∈⊞⋈⋈⋈⊞⊞⊞⋈⊞⊞⋈⋈≻⋈⋈≻⋈⋈≻⋈⋈≻⋈⊞≻∋⊞⊞⊤∈⋈⊞⋈⊞≻⊞⋈⊞⊤∈∋⊞⋈⋈⋈⋈⋈⋈⊣
0x6fbfdb	⊢⋈⋈⋈⋈⋈⋈⊞⋈⊤∈⋈⋈⊤∈⊤∈⊤∈⋈⊞⋈⊞⊞∈≺⋈⋈⊙⊤∈⋈⊡⊞⋈⋈⊙⋈⋈≺⋈⊤∈≺⋈⊤∈⊤∈∋⊤∈⋈⋈⊙⊤∈⊡⋈≺∋⋈⋈⋈∋⊞⋈⋈⋈⋈⋈⋈≺∋⊤∈⋈⋈⊙⊤∈⊡⋈⋈∋⋈⋈∋⋈∋⊞⋈⋈⋈⋈⋈⋈⊣⋈⋈⋈⋈≺⋈⋈⋈⋈⋈⊞⋈⋈⋈⋈≻⊞⋈⋈⋈⋈⋈≻⋈⋈⊤⋈⊥⊞⋈⋈⋈⊤⋈⋈∈⋈⋈⋈⋈⋈⋈⊞⋈∋⊤∈⊤∈⋈⊤∈⋈⋈⋈⋈⋈⋈⊙⊤∈⊞⋈⋈≻⋈⊤∈⊞≻⋈⋈∋⋈⋈⊞⋈⋈⋈⋈⊞⋈⋈∋⋈⋈⋈⋈⋈∋⊞⊞⊤∈∋⋈⊤∈⊞∋⋈⋈≻∋⋈∈⋈⋈⋈≻⋈⋈⊤⋈∈≺⋈⊞⋈∋⋈⋈⋈⊙⊤∈⊞∋⋈⋈≻∋∈⋈⋈⋈≻⋈⊤∈≺⋈⊞∋⋈⋈⋈⋈⊙⋈⋈⊤∈⋈⋈∋⊤∈⋈⋈∋⊞⋈⋈⋈⋈⋈⋈⋈⊞⊞⋈⋈⋈⋈⊞⋈⊞⋈⊞≻⊞⋈≻⊞⋈⋈⋈⊞⊞⊞⋈≻⊞⋈⊞⋈⋈⊞⋈⊞⊞⋈⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⋈⊞⋈⊞⋈⋈⊞⊞⊞⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⋈⊤∈⊞⊞⋈⊞⋈⊞⊞⋈≻⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⋈⊤∈⋈⊞⋈⊞⋈⋈⋈⋈⊞⊞⋈≻⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⋈⋈⊞⊞⊞⊞∋⋈⊞⋈⊞⋈⊞⋈⊞⋈⋈⊞⋈⊞≻⋈⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⊞⊤∈⋈⊤∈⊞⊞≺⊞⊞≺⊞⊞∋⊞≻∋⋈⋈⋈⋈⋈⋈⋈≻⋈⋈⋈⋈≻⊞≻≺⊞⋈≻∋⊞⋈≻∋⋈⋈≻∋⋈⋈≻∋⋈⋈≻∋⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈⊞⋈≻⋈⊤∈⋈⊞⊞⋈⋈⋈⊞⊞≻⋈⊞⋈⊞⋈⊞⊞⋈⋈≻⋈⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⊞⋈⋈⊞⋈⊞⊞⊞⋈⋈≻⋈⋈⋈⊞⊞⋈≻⋈⋈⋈⊞⋈≻⋈⋈⋈⊞⊞⋈⋈∋⊤∈⋈⊞⊞⋈⋈⊞∋⊤∈⋈⋈⋈⊙⊤∈∋⊞⊤∈⋈⋈≺⋈⋈∋⊞⋈⋈≻⊤∈∋⊞⊞⋈⋈⊞⋈≺⋈⋈∋⊞⊤∈≺⊞≻⋈≺⋈⋈⋈⋈⋈⋈⊤⋈∈⊞⋈⋈⋈∋⊤∈⊤∈⊞⋈∋⋈⊞⊞⊤∈∋⊤∈⋈⋈⊤∈≺⋈⊞∋⊤∈⊞⊞⊞⋈⊞⋈⊤∈⊞⊞⊞⋈⋈⊙⊞⊤∈≺⊞⊞⋈⊞⋈⊞⋈≻≺⋈⋈⋈⊞≺∋⋈∋⋈⊞⊤⊞⋈⊥⋈⊥⋈∋⋈⋈⊞⊞⋈⊞⋈⊞⋈⊞⋈⊞⊞⋈≻⋈⋈⊞⊞⋈⋈≻⋈⋈⋈⋈≻⋈⋈⊞⋈⋈⊞⊞⊞⋈≻⋈⋈⊞⋈⋈≻⋈⋈⋈⋈≻⊞⊞⋈≻⋈⊤∈⊞⋈∋⊞⊞⊞⋈⊞⋈⋈⊞⊞⋈⋈⊞⋈⋈⋈⊞⊞⊞≻⋈⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⋈⊞∈⋈≺⊞∋⊞⊞∋⊤∈⊤∈⋈⊞⊞⊤∈⋈⋈⊙⊤⋈∈⊡⋈⋈⋈⋈⋈≺⊤⋈∈⊞⋈⊞⋈⊞⊞≻∋⊞⊞⊞⋈⋈⊞⊞⋈≻⋈⋈⋈⋈≻⋈⋈⊞⊞⋈⋈≻⋈⋈⋈⋈≻⋈⋈⋈⋈⋈⋈≻⋈⋈⋈⋈≻∋⊞≻⊞⋈⋈⋈⋈⋈⋈⊣⊞∋⊞⊞≻∋⊞≻∋⊞≺⋈⋈≻⋈⋈⋈⋈⋈⋈⊞⋈⊞⋈⋈⋈⊞⋈⋈⋈≻⊤∈⋈⋈≺⋈⊞⋈≻⊤∈⋈⊞⊞⋈∋⋈⋈⊞⋈⋈⊞⋈≻⋈⋈⋈⋈≻⋈⋈⊤∈⋈⋈⋈⋈⋈⋈⋈⊞⋈≻⊞⋈⊞⋈⊤∈⊞≻⋈∋⋈⊞⋈⋈⊞⋈⋈⋈⋈⋈≻⋈⋈⋈⋈≻⋈⋈∋⊞⋈⋈⋈⋈≻⊤∈∋⋈⋈⋈∋⊞⋈⋈⋈⋈⋈⋈⊣
0x6fd0fe	⊢⋈⋈⋈⋈⋈⋈⊞⋈⋈⋈∋⊤∈⋈⋈⊞⊞⊞⊞⊤∈⊤∈⊞⊞⋈⊞⋈⊞⊥⊤∈∋⋈≺⋈⋈⋈⋈⋈⋈⋈≻⊤∈⋈⊞⋈⊞⋈⋈⋈⊡⊡⊡⊞⊡⊞⋈⊞⋈∋⊤∈⊞≻⋈∋⊞⊞⊞⋈⋈⊞⊞⊡⊡⊞⊞⊞⊞⊞⊞⊞⋈⊡⊡⊞⊞⊞⊞⊞⊡⊡⊡⋈⊞⊞⊞≻⊤∈⊞⊡⊡⊞⊞⊡⊡∋⊞⊤∈⋈⋈⊤∈∋⊞⊡⊡⊞⊡⊡⊞⋈⋈⋈≻⊤⋈∈⊞⊞⊡⊡⋈⊞⊡⊡⋈⊞⋈⊞⋈≻⊞⊞⊞⊞⊡⊡⋈⊞⋈⋈⋈≻≺⋈⊞⊡⊡⋈⊞⊡⊡⋈∋⊞⊡⊡⊞⊡⊞⊡⊞⋈⋈≻⊤∈⊞⊞⊞⊞⊡⊡⊞≻⋈⋈≺⋈∋⊞⊞∋⊤∈⊞⊞⊞⊡⊡⊤∈⊤∈⊞≺⋈⊞⋈⊞⊞⊞≺⋈⊞∋⋈⊞⊞⊞⊞⊞⋈∋⊤∈⋈⊤⊞∈⊥∋⊞⋈⊤∈∋⊞⊞⊞⋈∋⊤∈⋈⊤⊞∈≺⋈⋈⊞⋈⋈⊞⊞⊞⊞⋈∋⊤⊞∈⊡⊡⊡⊞⊡⊞⋈⊞⋈≻⊤∈⊞⊞⋈⊞⊞⊞⊤∈⋈⊞⊤∈∋⊞⋈⋈⊞⊞⊞⊞⊞⊡⊡⊡⋈⊞⋈⊞≻⋈⋈⋈⊤⋈⋈∈⋈⋈∋⋈⋈⋈⋈≻∋⊞⋈⋈⋈⋈⋈⋈⊣⋈⋈⋈⋈⋈⋈⋈⋈≺⊤∈⋈⋈∋⊞⋈≻⊞⊤∈∋⋈⊞⋈⋈∋⊞⊞⊞⊞⊞⊤∈⊞⊞⊞⊞⊤∈⋈≺⊞⋈⊞∈⊞∋⊞⊞⊞⊞⊞⊞⊤∈⊞⊞⋈⋈⊞⊞⊡⊡⊞∋⊞⊞∈≺⊞≻∋⋈⋈≻∋⋈⋈≻≺
0x6fd96b	⊢⋈⋈⋈⋈⋈⋈⊞⋈⊤∈⊤∈⊞⊞⊞⊞⊡⊡⊞⊞⊞⊞⊞⊤∈⊞⋈⋈⋈≻⊞⋈⋈⋈≻⋈⊞⋈⊡⋈⋈⊞⋈⋈≻⊞⋈⋈≺⋈⋈⋈≺⋈⋈≺⊞⋈⋈⋈≻⊞⊞⊞⊤∈⋈⊞⋈⋈⋈≻⊞⋈⊞⊡⋈⊞⋈⋈⋈≻⊞⋈⋈⋈≻⋈⋈⊡⋈⊞⊞⋈⋈≻⊞⋈⋈∋≻⊞⊞⋈⋈⋈≻⊞⋈⋈⋈≻⊞⋈⋈⋈≻⊞⋈⋈⋈≻⊞⋈⋈⋈≻⊞⋈⋈⋈≻⊞⊞⊡⊡⊞⊞⊡⊡⊡⋈∋⊞⋈⋈⋈⋈⋈⋈⊣⋈≺
0x6fdc36	⊢⋈⋈⋈⋈⋈⋈⊞⋈⋈⊤∈⋈⋈⋈⊞⊞⊞∋⊤∈⊡⊡⊞⊞⊞⊞⋈⊞⋈⋈⋈⋈⊞≻⋈⋈⋈⋈⊞⊞⊡⊡⊞⊞⊞⊞⋈⋈⊡⊡⊞⊞⊞⊞⋈⊞⊞⊞≻⊤∈⊞∋⋈⊞⊤⋈∈∋⊞⋈⋈⋈⋈⋈⋈⊣
0x6fde39	⊢⋈⋈⋈⋈⊞⋈⋈⋈≻⋈⊤∈⋈⋈⊞⊞⊤⊥∈⋈⊞⊤⊥∋⊤⊥⊤⊥⊞∈⋈⋈⋈≻⋈⊤∈⋈⊤⊥∋⋈⊞⋈⋈⋈⋈⊣
0x6fdecf	⊢⋈⊞⋈≻⊞⋈≻⊞⋈≻⊞⋈≻⊞⋈≻⊞⋈⋈≺
